content,label,rating
"I decided to try the penne vodka. Since everybody's comment seemed positive about it.  I live 2 min form this restaurant so I got it delivered to my house.  Well, how to say it? It has to be the worse pasta I've ever had. So much cream I couldn't even find the pasta in the plate, there is no flavor whatsoever. I felt like the opened a can of tomato sauce, added some cream and pepper to eat and bye bye.  Seriously guys.!!  Same for the bread, It was plain and not so good.  I know some of you might think that because it got delivered, this is the reason why it was bad. But no, everything was very hot when it got here.  The only good thing was the can of coke!",-1,-1
"I'll start with the positive. Service, ambiance and bread were good. However, if you put pasta in your restaurants name, don't serve it over cooked. Ruins the meal. The Penne vodka sauce was good with over cooked, I imagine precooked and reheated pasta. I added chicken; that should have been grilled and seasoned, but was no doubt boiled with no flavor whatsoever. I did not even eat it for the extra 3 bucks.  If you bring bread to the table, bring butter, but not butter that is so hard you can't even get it on the bread. Pasta Brioni is saved by the ambiance.",-1,-1
"Unfortunately, the food was less then mediocre at best.  We both ordered their cheese ravioli and after the first bite we both determined that it had been cooked in the same water that had had some type of seadfood cooked in it.  The taste of shellfish was very evident.  Also, their bruschetta was not good at all. I would not recommend the restaurant.",-1,-1
Pasta was gummy..french bread is heavy.. nor do I say more,-1,-1
"A few friends and I had a reservation at 7:30 last Saturday at Pasta Brioni. The restaurant was busy - it seems like a popular spot for snowbirds.    Even though we had a reservation, we weren't sat at a table until 7:45. At this point, we realized how disorganized the staff was - we had random mis-matched silverwear (at a table with four of us, it took them 10 minutes and 3 tries to get an almost complete set of silverwear - meaning a fork, a knife, a spoon and a side plate - for everyone at the table.) We also didn't get a menu for almost 15 minutes.   Definitely some issues with the service. Although we sat at 7:45, our server didn't take our order until 8:15. It took almost 20 minutes for our appetizer salads to arrive, around 8:35. After we finished our salads, it was another 30 minutes before we had our main courses - they didn't arrive until after 9:10. At this point we were starving, the server tried to make light of the situation - apologizing for the delay and joking that he bet we had time to work up an appetite.   The food was very mediocre - not terrible, but nothing special. In my opinion, definitely not worth the hour wait. They also didn't get all of our orders right - my friend had ordered a pasta dish with chicken, only to have it come out without chicken. Another friend was very disappointed with her meal and barely touched it, she didn't complain but I was surprised they didn't offer to bring her something else or take it off the bill.   We were all laughing about what a disappointing 2-hour experience it was from start to finish - we won't be back!",-1,-1
"I have never written a Yelp review before.  But, after a recent trip to Pasta Brioni, I found myself inspired to write my first.  This has nothing to do with the pasta, which was mediocre at best.  This has to do with the absolutely abysmal service we recieved.  We were completely ingored for the majority of our meal.  At one point I had to go to the bar and ask our server, who was engaged in a lengthy conversation with a female patron, for a Coke refill.  When he came do the table he slammed our drinks down and left without a word.  Clearly, he was to busy flirting to be bothered with work at work.  I can safely say that I will not be returning to this place.  I prefer my pasta without the uppity Scottsdale attitude.",-1,-1
"So disappointing. Haven't gone in few years and decided to try. Wedge had wilted lettuce, tasteless tomato and the blue cheese had zero flavor. Then the  veal Chop. Served with frozen spinach, tasteless mushrooms drenched in butter and the chop itself was bland and blah. The ciopini was blah. Overall not good at all. Too bad, used to be great. what came first, no business or crap ingredients and no chef? Surprised it's still in business.",-1,-1
"Never again.   We made reservations for 5:45 on a Saturday night, definitely did not need a reservation though, the place was dead. We were told to sit wherever we wanted, we chose a booth in the lounge. The decor was nice, pretty typical for a small Italian restaurant.  The service was awkward but I think the server was new, he didn't mess anything up, he just did odd things. Like he took our order and had to come back again because he forgot what my boyfriend had ordered. After our meals were delivered (by someone else) our server came by and said ""once your pasta arrives, do you want cheese? OH! It's already here! I'm blind!"". We chose to laugh about the slightly bizarre service, we have both been the new kid before too.   I liked the rolls that came before dinner but the oil/vinegar bottles were both leaky so made a mess of our hands and the table.  I had the balsamic chicken, I really liked that this restaurant offers an under 650 calorie menu, as I wasn't starving and not really in the mood for pasta it was a good choice. I thought it had a good flavor and I enjoyed what I ate of it, I wasn't super hungry and had already had a lot of bread.   My boyfriend had pesto chicken pasta, I noticed him doing something strange during the meal,  he kept taking a bite of his meal and then pulling pieces of chicken out of his mouth and putting it on the bread plate. I asked him what was wrong and he said ""I don't know, it's like cartilage or something, it's just...not good"". He did finish the dish though (except for the ever growing pile of chewed chicken on the bread plate).   We left and agreed that we wouldn't be back.  Unfortunately, the reason for this place doesn't even deserve the 1-star, midnight found us both on the bathroom floor. Him, projectile vomiting from a textbook case of food poisoning and me playing nurse. Great way to end our Saturday date night.",-1,-1
"Went on a recommendation of my nail technician, but I thought it was going to be better but that's probably my fault for setting the expectation. I found toasted ravioli after so long and it was pre-doused in marinara, bah. I wanted a dish that was on the dinner menu, but was told ""the kitchen is too busy tonight, can't do that"" so that was a bummer. The penne al vodka was okay, thus the 2 stars. I wouldn't go out of my way to order from there again.",-1,-1
horible sauce.......doubtful if fresh tomatoes used or even canned marzanos  the sauce was a tomato paste and water  and reminded me of what poor immigants ate when they arrived off the boat at ellis island..  decor predictable and keeps in line with other bronx-like establishments..oversized portions but who cares  food is terrible  would not return to casa brioni (marinara manor),-1,-1
Pasta Brioni in a nut shell: Hot waiters. Mediocre food.,-1,-1
"I am sorry to give one star, but after the second attempt I can definitely say that the food is VERY DISAPPOINTING!  I tried the chef salad and the quality was just low. Usually I am an indiscriminate eater, but this salad was just disgusting.  Second time I ordered the rigatoni four cheese and a Caesar salad... The pasta doesn't even taste pasta. I am from Italy, and in my opinion, pasta must to be cooked in certain ways. The rigatoni were overcooked and the cheese was bitter and just not good. The Caesar salad wasn't that bad, but neither special. I am disappointed because a friend of mine recommended this place for pasta, but I didn't like it. I am sorry but I won't come back.",-1,-1
"Nasty calzonetti, undercooked dough and icky burn marks on the dough made for a terrible meal.",-1,-1
"Second visit to Scottsdale -- second visit to Pasta Brioni.   First time was great.  This time -- ""eh"".   Ordered the mussels in a tomato broth (this was very good).   Husband said his chicken parm was just okay; friend's spaghetti and meatballs same thing -- just okay.  My salmon was a bit on the fishy side and I was uber thirsty the entire night.   Actually had to get up out of bed for water during the night.   Seemed pricey for what we got ($40/per person) - with 1 drink each.   Probably won't go back.   Have since heard that ownership has changed and really -- it wasn't worth the drive from Surprise.   Sorry.",-1,-1
"The red sauce has no flavor.  The chicken martini was soggy....not crispy, I specifically asked for crispy.  It was a soggy mess.  I also requested light sauce.  Again. Soggy.   The butter served with the bread was sweet.... ?   The worse part was the loud private conversation of the wait staff and the bartender. They stood right behind us and were extremely loud, laughing shouting.....Really horrible.    The dust on the blinds (that we were right next too) was an inch thick. Needless to say, not good. I would not even call it Italian food. ..I have been to Italy and this food is more Long Island 1960's chef boyardee then anything I ever ate in Italy.  Even the beet salad was terrible.  How do mess that up, try Terrible dressing, bitter lettuce.  Some sort of beet that tasted sour and old.  We will not be back. Again I wonder where the owner is and if he eats there.",-1,-1
"I really wanted to like this joint, I havent enjoyed pasta for a few months and was really looking forward to consuming food here. Let me tell you, for as long as it was to actually receive and consume the food.... it was worth it. The food was phenomenal, that was about it. Unfortunately it was incredibly busy due to the marathon, as well as the auctions. Meal tickets were getting lost, it was mass MASS chaos. Our waiter seemed aloof, and then after a while he started getting it together. One thing I really didn't appreciate was the fact that when we got there they sat us by the door to the outside patio (which at the time was closed). After a while someone propped the door open and it was extremely cold. I asked the host (some guy with little man syndrome) if they could close the door, he annoyingly said ""Nope, can't do it we have people outside."" Before I could even respond, he took his little elf self and ran away. We also had our son along, this place is not so good for kids.",-1,-1
"Where to start, let's just saw Awful!!!!!  Service was ok, waiter was pleasant.  Ordered the angel hair with chicken, it showed up almost 10 minutes after every one else was served, and when it did, the pasta was almost RAW... How do you screw up angel pasta, well they did.  Another in our party had the eggplant parm.  They should call it no eggplant pram...barely any eggplant...overall, ever rated, over priced, and just not very good....",-1,-1
"So all this hype on hot waiters had this place on my list to do on my Stay-cation.   Sad to say, I was majorly disappointed!  A group of gals hit this place for a late lunch on a Friday. The server acted like he was bothered from the get-go. The service was slow and he was rude and cold.  The food was pretty good. I had meatballs and capellini. The sauce was one of the best I have had. My friends enjoyed pizza and a meatball sandwich.  I would possibly return for the good food. The service left something to be desired, especially a hot hospitable Italian man.",-1,-1
Been here many times over........ Where are the beautiful waiters go? service is ok but I was told they all went to Un Baccio....food is still ok but service with beautiful waiters made this place awsome....:(,-1,-1
"We were in Scottsdale for training and had met the owner Brian the previous evening. He implored us to come see him for lunch the following day, ""we were going to love it"". What a mistake. The food was slightly better than Olive Garden. We walked in and there was nobody to greet us, we wandered past the kitchen and asked the cook if they were open. Our server was working the place by himself, it took FOREVER for any service. There was one other table in the place beside us, and it was slooooooooooooow.Well over an hour for lunch, with four people in our party, and one other couple in the restaurant. No lunch prices, just a dinner menu, I spent 27 dollars plus tip for a bowl of pasta and a glass of iced tea. (great rolls though.) The owner never bothered to come out and say hello, or thank us for coming to his restaurant. How they have stayed in business as long as they have is beyond me.",-1,-1
"This was our first visit to Pasta Brioni based on high marks from several friends. The atmosphere and service were fine but the food was disappointing. Our shrimp risotto was more like shrimp and wild rice and the linguini pesto chicken needed salt to bring out the flavor and I never salt my food. Disappointing food in both our meals. Maybe other dishes are better but it will be a long time before we go again to find out. Save your money, there are several better choices within walking distance.",-1,-1
"Most ridiculous happy hour ever! This restaurant has a bar side & a dining room side.  There are stools at the bar & some booths on bar side.  We arrived for happy hour & all stools were taken so we sat in a booth in the bar. Waiter told us that the happy hour prices were only good AT the bar.  We said But we are IN the bar!  He said sorry.  33% HIGHER price for drinks AND food  3 feet from the bar.  IDIOTIC!  We went to Roaring Fork, nicer place, pub tables, lower prices for drinks & food at their happy hour.  They lost us as customers & we live in the neighborhood!",-1,-1
"We were visiting the Phoenix area from Indianapolis wanted to find a great Italian restaurant for my Mother in law's birthday.  We chose Pasta Brioni  based on the Yelp reviews.  I have to say that our party of six had one of the worst dinning experiences of our lives.  The location is incredibly difficult to find but after driving around it for 20 minutes we found it.  We had made a reservation and were seated immediately, which I thought was great considering they were pretty full.   This is where the service stopped.  We were sat without menus for 10 minutes.  Once we had menus we waited another 10 minutes for the waiter to return and give us their specials.  Each time the waiter came to our table he would say a few words and then immediately turn and quickly leave, not asking if we had any questions or God forbid if we would like a drink.  A member of our party asked the man helping and serving bread and water about a menu item.  He refused to answer only stating that he would get the waiter.  After reading the menu for 15 minutes our waiter returned to take our order.  He took our food order and turned and left.  I had to snap my fingers to get his attention when he was about 10 feet away from our table to get him to come back and finally take our drink order.    Once we had our drinks we toasted to the birthday girl during which I spilled my drink.  I quickly got up and located my waiter notified him of what had happened.  He looked like a deer in headlights and asked me what we should do.  I asked for something to clean it with and was handed a few extra napkins.    Back at the table, drink cleaned up and waiting again this time 30 minutes for our dinner.  The manager? or host?  apologized and stated our meals would be out shortly.  Once the meals arrived the food was good, not the best Italian I have ever had but by no means the worst either.  Definitely not worth the time that it took to receive it.  My rating is based solely on the terrible service we received and that we had to try and chase down our waiter to get anything done.",-1,-1
"Booked a double room ahead of time. Checked in and was told all they had were single, king bedrooms. Didn't work as there were 3 of us. Manager said it wasn't his problem as I booked through a 3rd party site. Told him I called the hotel directly to tell them of my request and he didn't get it.  Then asked for a cot or rollaway, which was told they didn't have any. Ended up sleeping on the floor. Had to call down to get pillows and blankets. Not offered them by the ""manager"". I used quotes as he was a pitiful excuse for one.  Noticed there was a maintenance worker on my floor with 2 open doors. Looked inside to see unfinished, double rooms. Guess that was one of my rooms, which they didn't have ready.   Woke up at 4pm to idiots screaming in the alley. Since I didn't want to pay $20 per day to park, I found a spot on the street. Had to continuously check to make sure my car wasn't broken into or stolen. With broken liquor bottles in the gutter and shady characters loitering,  not the greatest area. I wouldn't recommend the hotel for single, female business travelers.   As I was checking out at 6am, I was offered coffee. Waited 5 minutes only for the front desk clerk to tell me they didn't have any.  For $250 a night, I expected a lot more. Probably not worth half that. Very disappointing.",-1,-1
"WARNING - A Nice Hotel Stay Ruined By An Obnoxious Price Gouge - WARNING  This is a converted Holiday Inn, made all sleek and modern.  The public areas were very nice and either new or well maintained.  The lobby was so modern, it seemed somewhat lacking in utility - and chairs - and there was an overpowering air freshener scent that hit you in the face when you walked in the front door.  The rooms were very modern.  The bathrooms were huge, with granite floors, which were slippery,  and huge (6' X 8') glass showers.  That was cool but, with one rain showerhead, most of it was completely wasted space.  The rest of the room suffered in size for the enormous bathroom.  In a room with two queen beds, there were only two chairs, and no table.  There were only a couple of drawers in the long modern dresser/desk thing down one wall.  There were only two plugs behind the nightstand, with a clock radio and phone already plugged in, so you couldn't charge phones next to the bed.  I forgot my power strip.  The floors were wood/laminate.  Altogether, the room tried to be modern and sacrificed function and comfort to do so.  Everything was very clean.  We did not have time to try most of the amenities or the bar and restaurant.  I got the impression that the place was pretty empty.  The reason for the terrible review, rather than good though is that there is no self-parking!  They have a lot, but it is valet parking only at a cost of $24.00 per day ($35.00 for large vehicles).  This is not in the city center.  They could simply charge a reasonable amount for parking. This is simply a way to have a lower price in online reservations systems and still squeeze a whole lot of money out of unsuspecting guests.  No sir, if you mislead guests on their true costs, you get one star!",-1,-1
"This review would have been 5 stars because the room was stylish, spacious, clean, and comfortable.  The bathroom featured a huge spa-like luxurious shower.  The staff was approachable, helpful,  and knowledgeable about the neighborhood.  Room service was prompt and the food delicious.  However, the reason we needed to use room service was that the private party in the restaurant/bar area was playing such loud music and partying.  It was impossible to even have a conversation in the public areas of the hotel since it felt like being in a nightclub!",-1,-1
"Looks are deceiving, everything is cheaply made.  No refrigerator. Hair on the shower floor (gross)! The valet workers all seem tired and not too helpful. Pro was that it was a specious room and good location.  Rather pay a little more for Ace hotel down the block.",-1,-1
"If I could give this zero stars I would. We were staying here for our wedding reception. The first moment I tried to check in and was told they couldn't find our reservation. We were told to just ""stay at home since we lived in the area"". I was then told to just sit down so he could take care of other people and was ignored for 20 minutes. Eventually, we got a room by paying double even though we had a whole wedding party staying there and booked something over 6 months ago.   Next, the bar. We stopped by after our reception (in our wedding attire), and were ignored for about 20 minutes before being told that they can't make what we wanted or much else, again with a sarcastic and rude attitude.   Lastly, as we were trying to just get out of this place, we called down to see if we could get a valet to help with our bags. I was told to just get it myself and received no help. Happy to be leaving.   Overall, this is the WORST customer service I have ever encountered. When you work in the hospitality business, you should NOT be rude, sarcastic and cold to your patrons, which was especially horrible considering the event. I will never stay at a hotel indigo again.",-1,-1
"I recently went SST with my family. The entertainment was great and the atmosphere was great, but the (volunteer) workers were not. Some of them were absolutely rude. As we were parking (for one of the shows) we witnessed an interaction between a person with disabilities and a volunteer worker. The volunteer worker was screaming at the person with disabilities. It was degrading and so unnecessary. It scared my kid. I felt bad for the person with disabilities. As a result of this experience my kids and I no longer want to go. I think next season I will  support something else.",-1,-1
"I went to the first performance of the ""Super Summer Theater"", it was supposed to be a show featuring a variety of different songs from Broadway Musicals. However, they completely changed the rhythm and the tone of the songs to the point that they were no longer even recognizable, ruining classics like the King & I, Oklahoma, The Sound of Music, etc. It was so bad that by the time it was over the majority of people had already left. Keep your money I want the 90 minutes of my life that you stole back!!!",-1,-1
"Richard P from Northwood is now messaging me trying to convince me of the benefits of their 'tab' system.  See my previous review, it does not work. He says its hard to do separate bills and a lot of work for servers and customers (huh?!)...so they don't want to do it. I wonder how all those other restaurants do it? Magic? Actually when you do split bills its so nice and easy for the customer and we love it!! For now I'll continue to avoid this place at all costs.  Richard P's private messages to me explicitly told me that they do NOT do separate bills. They do allow you to try and calculate what you owe on the one bill that you receive, but that is NOT a separate bill. He also"" justified"" to me in previous messages why northwood doesn't do separate bills,  so I'm not sure what his comment to my review even means. Regardless, I will never return after the rude service I received. As the server at the last restaurant I went to told me ""of course I can do separate bills for you, and any place that says they can't is lying or has severely outdated equipment""   If anyone wants clarification on what was sent to me, feel free to pm me! :)",-1,-1
"I am far too old and grumpy to put up with wobbly chairs and tables, overpriced cocktails and a ridiculous menu. The staff seemed to hate their jobs while we were there. I get it. I have hated serving tables too.  I really think that this place is best for a burgeoning young relationship where you aren't eating anyway and are trying to impress your date with how sophisticated you are.",-1,-1
"Took a half hour to be told that the ""snack"" I ordered was no longer available. Took another 15 minutes to be given something that looked like dog food and had a chefs hair in it! Yuck!",-1,-1
"Overall not worth it. I did enjoy the environment and set-up but menu was disappointing. For an appetizer I did order hummus and what I got in return was a few dozen seasoned garbanzo beans. And the chai latte was bland, it couldn't even wash out the bad taste in my mouth.",-1,-1
I came twice here and both times was turned away because they were at capacity.   The first time I left my number and was texted back 1.5 hours later. It seems unbelievable that the next available seat needed a 1.5 hour wait.   The second time there was clearly a woman at the bar leaving and an empty stool next to her but I still received the same response. I told the host not to bother taking my number.  Maybe I don't fit the clientele or the host didn't want to bother serving me... the drinks were good in the past but I couldn't care for the host.,-1,-1
"Super hipster crowd here. Gotta love the exposed brick and wooden seating. Drink deals Are not the greatest but alright. I like the variety of light fixtures and cozy setup . Not much for appetizer situation. They cannot split bills, only offer cash machine that'll charge you.",-1,-1
"Expensive, small portions.  Way over priced!  Obviously too much labor to pay for this little restaurant!  The number of servers and cooks on the line were nearing the number of patrons.  The food was ok, but nothing spectacular.  They need a consultant to help them with their labor distribution and realign their menu prices with their portion size.",-1,-1
"The stars are for service only as the manager and owner was extremely accommodating and did not charge us for the food we could not eat..   So that's the good part but you must be wondering Hope why would you go to a restaurant to not eat food?! Crazy I know, but the food was just that awful we could not force it down ! I ordered a few rolls and asked for cream cheese to be added because I like the creamy taste mixed with flavorful fish .. Keyword is flavorful . This tasted like eating a stick of cream cheese wrapped in rice, nothing else had Any flavor !!   When I explained to the manager she tried to say well you added cream cheese and now you're complaining it tastes like cream cheese , fair point if there was nothing else in the roll, however a tiny amount of it should not completely over power everything else, don't blame the poor cream cheese dude, blame your lousy quality tasteless fish! We tried sashimi too and it literally had no taste on its own.   The pork Gyoza was the only thing that tasted normal .. Speaking of which we asked for spicy mayo and if you have had sushi anywhere you know it's pretty thin and spicy. This was just regular thick globby mayo with probably food coloring as it was not spicy at all!   Also their drinks were Flat and when I pointed it out I was told that's not possible it was just changed today !   Seriously you guys with broken taste buds stop leading us astray! Sushi station which is a revolving sushi bar tastes like 20x better than here, we went there after we left here since we only had a few bites each and were still hungry !",-1,-1
"My wife loves Sushi, we live close this this place. We have been 3 separate times and the service has always and consistently been awful. The servers will forget about you, and the older Asian woman working there will ignore you.  Stay Away.",-1,-1
Worse sushi ever. It was not constructed well and the customer service was awful. We waited 20 minutes to get seated and the restaurant and the place was empty! The food came out before they even brought out the water. Would never recommend this place to anyone.,-1,-1
"First time here.  Remember BYOB.  I know Sakana and consider them the gold standard.  In comparison I'd say the food was OK but some of the portions, for the money, were skimpy. Especially for the price paid.  I'd go back to Sakana before going back to Hana.",-1,-1
"Hana has been one of the restaurants in our bucket list. My husband and I had the opportunity to go here. I really wanted to like this place but just bummed and came home unhappy and unsatisfied.  We ordered gyoza, ginger pork lunch bento, salmon terriyaki lunch bento and a volcano sushi. Total bill was about $39 and some change.  The gyoza was actually pretty good. I wish we could have gotten 2 orders and be done with it. I had the ginger pork, I pretty much had about 8 thinly sliced bite size pork hidden within some onions and ginger. My husband had a really small salmon. The side dishes were boiled potato, okra, squash and something else - I am not sure what it is.   Underwhelmed and still a bit hungry, we ordered the volcano. I'm a little disappointed as it wasn't what I am used to. The only fish I found was the fish on the very top, that's it.  Overall, it was an underwhelming and unsatisfying lunch. I wish we have gone somewhere else. Not going back and can't recommend it.",-1,-1
"Ate here months ago.  Was excited to finally find a Phoenix sushi venue, and one that also offered brown rice as a sub for sushi dishes (don't quote me on this however, since it has been many months and I may be recalling another venue).    One item did impress me, and that was the complimentary appetizer that was comprised of tempura'd chips with perhaps a squid salad topping (?)  I should have just ordered another serving of this!  Instead, I tried an Ao Yasai (mixed gourmet greens with ginger) and a sushi roll w/ brown rice, the latter I thought was price-y considering the very small portion given.  I was so unimpressed by its unexciting flavors that I don't even recall what kind of roll I tried!  Pretty sad, I know.    I told myself I wouldn't go back, but I would like to give Hana another try, perhaps for lunch and/or dinner with a group of friends and have apps and wine/sake!",-1,-1
Their seating policy is ridiculous.  2 people can only sit at a 2 person table.  Recently had 3-4 groups of 2 waiting with multiple empty tables that seat 4.  Never heard of a restaurant that is willing to loose business for an absurd policy like this.... And the staff is rude about too.,-1,-1
"Very friendly staff!, but this review only applies to the food, since we got  it to go.  Pretty boring order consisting of a california roll, a spicy tuna roll, and a squid salad ( so it should have been hard to screw up, right?).  The California roll, was just crab and cucumber....no avocado, which was really odd to me. It wasn't bad, just missing avocado. Rice is a good consistency. The spicy tuna was rancid....gross, plus I paid $8.00 for something I couldn't eat. And then the squid salad tasted off....and this is something I eat for lunch at least twice a week from this little japanese market, so I know my squid salad.  We ended up throwing everything out. It's obvious our first time will be our last.",-1,-1
"Disappointed...  I had heard wonderful things about Hana and I was excited to try a sushi place near downtown Phoenix. Maybe my hopes were too high, but the sushi was just okay. I'd rather drive far away for good sushi than stay close to home for mediocre sushi.",-1,-1
For the whole story of my experience here refer to Aletheia's post (my sis).  I wanted to put my two cents in that it was extremely over priced and the katsu was really really dry. As an example it was dryer than when i wake up after sleeping with my mouth open in Phoenix.  Definitly sat in awkward silence for awhile though... :\  good thing we had a gift card to this place...cause i would be upset if i had to pay that much for this place and recieved poor quality food like that... Definitly not going back again...unless it is free.,-1,-1
"Meh, about says it. It was OK, the volcano roll was pretty good. The service was good but I just wans't all that impressed.",-1,-1
"One of these days I will learn NOT to take out of town guests to places I haven't tried first.    I was pretty excited for one of my favorite people to come and visit.  Her only request?  Sushi!  While I have my list of absolute AZ favorites (Tokyo Lobby, Toyama, Sakana, Hiro, Dozo) foolishly I decided we should try somewhere new.  Having read many good things about Hana, the choice was made.  Walking into the BYOB place with our Kirin Ichiban in hand, we were ready for a great evening.  Too bad that isn't what we experienced.  After being ignored for a few minutes by everyone who passed by and even the person behind the counter, I found someone to tell that there were two of us and we would like to sit at the sushi bar.  Although there were spots open, we were left standing there for quite a while.  Do you want to stand around holding a 6-pack and not even be offered a bottle opener?  Me neither.  Once we were finally seated, we weren't told about any specials, offered water or even glasses for our beer.    Deciding to make the best of it, we ordered: Yellowtail sashimi (good, the best item we had) Spicy scallop nigiri (good) Albacore sashimi (dry, not sliced through, leaving us top pick off overcooked bits and pieces) Freshwater eel nigiri (dry and crumbly rice, falling apart at the touch) Scallop dynamite ($15+ for 'krab'?  Really?)  The female sushi chef was nice but our waitress was nonexistent.  Other tables and customers at the sushi bar seemed to be getting decent service (water, getting their beer/wine/whatever from the refrigerator) but we were left without water refills (once we finally got any at all) and don't even think about getting another of those BYOB beers we brought.  It even took a while to get the unused bottles back when we were trying to leave.   Lackluster food and nonexistent service at a premium price.  No thanks.",-1,-1
"Exactly! Meh. I've experienced better.  Maybe my expectation was too high after checking all good reviews and reputation of this place on yelp and some magazines.   Foods; Pretty much every slice of sashimi was stringy even though it's called toro and very uneven surface - for Salmon, Halibut, and Tuna? maybe dull sashimi knife?!  Yellowtail taste good but the sushi looking was not that appetizing Oysters were way too big and over priced  Service was decent and attentive.. nothing super attractive or fascinating..  I'm not really motivated to drive back to this place anymore, so my final verdict of this place is ""Meh""",-1,-1
"What the heck am I missing here?  The rice again was ooey and gooey again on my last visit, sticking to the roof of my mouth and having a waxy feel about it  .... I guess some people like it that way?   I was hoping that it was just a fluke the first time but now also the second time.  Other people's review I trust give it more stars.  I just don't get it.",-1,-1
"Used to love this place, and still think very highly of the food, but the recent emergence of awful attitudes from the owners and staff has put them in the back seat. Make no mistake, it is the best sushi in town, and Koji-San is the best chef, but everything else about it stinks. The wait staff is surly, and nobody could care less if you were actually in the restaurant. It is a BYOB, which I kind of like, but only if I can stop by AJ's and get a nice bottle of Sake or Shochu before hand. I recommend the ahi as it is always super fresh, and the mackerel is served in an extremely unique fashion. Nothing like looking something in the eye while you eat it.",-1,-1
"Found this place on the fly while out running errands and starving.  Owners were nice, especially Husband..Very courteous.  Place was clean and we were offered water or a drink while waiting for our takeout. Food was very, very bland...very little flavor at all...  Kung Pow had what I considered too many bell peppers and wasn't spicy (hot) even after I asked if it would be spicy enough.   Cheese puffs bland.   Eggrolls Bland.  Portion sizes were Ok but sauces were much more runny than other places...and did I mention bland?  our search continues....",-1,-1
First off let me say that I should of TRUSTED past reviews. A few different negatives.  Leasing agent was polite and not pushy but did not inform of many vital things that pertain to living at Loft 5 and the move in / approval process.  HOA rules and regulations were not fully listed and detailed until after lease was signed. Move in due to these rules did not go smoothly at all resulting in 2 attempts at furniture delivery.   Appliances are great when they work but they often do NOT! I have been greatly disappointed by the kitchen.    Total service calls in a month  1x for stove  1x microwave  1x washer / dryer  3x dishwasher  The cabinet trim is poorly constructed and often falls off!  Elevators are slow and doors are outdated keyed design which makes entering building more tiring than need be.  Garage floor is squeaky as cars drive over there is a harsh and loud screech which can be heard from my 5th floor unit  Pool is kept semi clean but is very shallow and is only good to splash around in when  in direct sun.   BIGGEST COMPLAINT is that every rule is slighted to make the HOA money NOT actually correct an issue. Many people have dogs and there is often barking and noise disturbances.   Take your money elsewhere and spend less!,-1,-1
"This is a tough review to write.  I absolutely love the apartment itself- the size, the openness, the amenities. The common areas are great (pools specifically) and some neighbors are friendly.  What I don't like, and the reason for so few stars are the following:  - Multiple car police activity outside or inside the complex at least once a month and gun shots coming from somewhere in the neighborhood occasionally  - The HOA for Loft 5 is horrendous. As someone who leases, it feels like the HOA is trying to make renters get tired of jumping through hoops and move out. They seem to have become much worse in the past few months. I've actually considered moving and have told friends who want to move here to hold off.",-1,-1
"Brief yet terrible experience...I considered moving here because I know someone that lives there and has been advocating for them for months.  I'll keep it simple, if you're going to live here...stay away from pattie. Although I am grateful for her incompetence(since I love where I live now) I just want to save you the stress. I heard great things about Karen, who I unfortunately didn't get to work with but let's just say it's been over a month since I applied and I had to do the following up. First she claimed she didn't update me because I was out of town for work, then when I responded to her email asking what the next step was she ignored me from there on our..however I responded to an ad an hour later and she emailed RIGHT back(she didn't know it was me of course)   Considering the fact that I had a similar experience upon move in at my last place of residence I knew that was a red flag so I gladly took my business elsewhere. I knew she was in the wrong industry from the first day I toured Loft 5 but I wanted to give her a fair chance because the property was the closest to what I had at that time but I am glad I followed my instincts.",-1,-1
"I lived in this place for 10 months.. The noise between the units is unbearable. I wrote emails, daily phone calls over the course of a month. I was unable to sleep in my own bed. There was nothing done to assist me so I had not choice but to move out!! So upon my move out I was told the my deposits (which were $1350 plus $500 in pet) we would just make it a wash. When I called them over a month ago and made sure I had a zero balance I was told yes I do! I just now got off the phone with a debt collection company whom is telling me I owe $635 (if that's true then they owe me change). I left my place spotless, had a very good walk throu, those office people are horrible and don't know what's what and don't take care of the renters! The place looks nice and that is it!!!!!!!! Also when I lived there cops were called to the property almost daily. I have been told numerous times that pimps and prostitutes live there. I would NEVER recommend this place to ANYONE!!",-1,-1
"I am a former resident of Loft 5 going through a law suit with them currently. I was living there for over 6 months and in that time my car was vandalized, packages stolen from the mail room, items stolen from my car, pot smoking/drug dealing neighbor and so much more!   ***Do any of the former residents or current residence have the management office email address? I   If you are looking to rent here its a beautiful community but be prepared to be highly; dissatisfied with customer service. Its pretty much as if there is no management, they completely ignore their tenants!",-1,-1
"Was looking for a nice place to move so I completed the online form to setup an appointment to see an apartment. No call back so I called and left a message, still no response and that was two weeks ago. I really wanted to check out loft 5 but you need an appointment but no one calls back and I'm not going to keep calling when I am the customer. I found the Lofts at 7100 and will be moving there. I heard loft 5 was nice, but oh well. One star for the lack of follow up which equals poor customer service.  Can't comment on the property.",-1,-1
"Buyers beware! I have been living here a little over a year and question every day why I moved  here. There's not a month that goes by that I'm not calling the maintenance. Clogged drains, dirty vents, and and there is absolutely no installation in these unit.  It seriously sounds like I live above Motor Speedway! There is constant barking stomping and and the neighbors music is so loud you feel like you're at the newest nightclub in Las Vegas.  Loft 5 is only good for the easy access to the strip in airport and Aesthetics of the home.",-1,-1
